#TYPE Selected.System.Management.ManagementObject
"__SERVER","DisplayName","State","startname"
"SHHWSR0086","IKE and AuthIP IPsec Keying Modules","Running","LocalSystem"
"SHHWSR0086","Intel Local Scheduler Service","Running","LocalSystem"
"SHHWSR0086","Intel PDS","Running","LocalSystem"
"SHHWSR0086","PnP-X IP Bus Enumerator","Stopped","LocalSystem"
"SHHWSR0086","IP Helper","Running","LocalSystem"
"SHHWSR0086","CNG Key Isolation","Stopped","LocalSystem"
"SHHWSR0086","KtmRm for Distributed Transaction Coordinator","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0086","LANDesk Policy Invoker","Running","LocalSystem"
"SHHWSR0086","LANDesk Targeted Multicast","Running","LocalSystem"
"SHHWSR0086","Server","Running","LocalSystem"
"SHHWSR0086","Workstation","Running","NT AUTHORITY\NetworkService"
"SHHWSR0086","LiveUpdate","Stopped","LocalSystem"
"SHHWSR0086","Link-Layer Topology Discovery Mapper","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0086","TCP/IP NetBIOS Helper","Running","NT AUTHORITY\LocalService"
"SHHWSR0086","Multimedia Class Scheduler","Stopped","LocalSystem"
"SHHWSR0086","Miss Marple Inventory Agent","Running","LocalSystem"
"SHHWSR0086","Miss Marple Updater","Running","LocalSystem"
"SHHWSR0086","Windows Firewall","Running","NT Authority\LocalService"
"SHHWSR0086","Web Deployment Agent Service","Running","NT AUTHORITY\NetworkService"
"SHHWSR0086","Distributed Transaction Coordinator","Running","NT AUTHORITY\NetworkService"
"SHHWSR0086","Microsoft iSCSI Initiator Service","Stopped","LocalSystem"
"SHHWSR0086","Windows Installer","Stopped","LocalSystem"
"SHHWSR0086","NetBackup Deduplication Multi-Threaded Agent","Running","LocalSystem"
"SHHWSR0086","Network Access Protection Agent","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0086","NetBackup BMR MTFTP Service","Stopped","LocalSystem"
"SHHWSR0086","NetBackup BMR PXE Service","Stopped","LocalSystem"
"SHHWSR0086","NetBackup Client Service","Running","LocalSystem"
"SHHWSR0086","NetBackup Discovery Framework","Running","LocalSystem"
"SHHWSR0086","NetBackup Legacy Client Service","Running","LocalSystem"
"SHHWSR0086","NetBackup Legacy Network Service","Running","LocalSystem"
"SHHWSR0086","NetBackup Proxy Service","Stopped","LocalSystem"
"SHHWSR0086","NetBackup SAN Client Fibre Transport Service","Stopped","LocalSystem"
"SHHWSR0086","Netlogon","Running","LocalSystem"
"SHHWSR0086","Network Connections","Running","LocalSystem"
"SHHWSR0086","Net.Msmq Listener Adapter","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0086","Net.Pipe Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0086","Network List Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0086","Net.Tcp Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0086","Net.Tcp Port Sharing Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0086","Network Location Awareness","Running","NT AUTHORITY\NetworkService"
"SHHWSR0086","Network Store Interface Service","Running","NT Authority\LocalService"
"SHHWSR0086","Performance Counter DLL Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0086","Performance Logs & Alerts","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0086","Plug and Play","Running","LocalSystem"
"SHHWSR0086","IPsec Policy Agent","Running","NT Authority\NetworkService"
"SHHWSR0086","Power","Running","LocalSystem"
"SHHWSR0086","User Profile Service","Running","LocalSystem"
"SHHWSR0086","Protected Storage","Stopped","LocalSystem"
"SHHWSR0086","Remote Access Auto Connection Manager","Stopped","localSystem"
"SHHWSR0086","Remote Access Connection Manager","Stopped","localSystem"
"SHHWSR0086","Routing and Remote Access","Stopped","localSystem"
"SHHWSR0086","Remote Registry","Running","NT AUTHORITY\LocalService"
"SHHWSR0086","RPC Endpoint Mapper","Running","NT AUTHORITY\NetworkService"
"SHHWSR0086","Remote Procedure Call (RPC) Locator","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0086","Remote Procedure Call (RPC)","Running","NT AUTHORITY\NetworkService"
"SHHWSR0086","Resultant Set of Policy Provider","Stopped","LocalSystem"
"SHHWSR0086","Special Administration Console Helper","Stopped","LocalSystem"
"SHHWSR0086","Security Accounts Manager","Running","LocalSystem"
"SHHWSR0086","Smart Card","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0086","Task Scheduler","Running","LocalSystem"
"SHHWSR0086","Smart Card Removal Policy","Stopped","LocalSystem"
"SHHWSR0086","Secondary Logon","Stopped","LocalSystem"
"SHHWSR0086","System Event Notification Service","Running","LocalSystem"
"SHHWSR0086","Symantec Endpoint Protection","Running","LocalSystem"
"SHHWSR0086","Remote Desktop Configuration","Running","localSystem"
"SHHWSR0086","Internet Connection Sharing (ICS)","Stopped","LocalSystem"
"SHHWSR0086","Shell Hardware Detection","Running","LocalSystem"
"SHHWSR0086","Symantec Management Client","Running","LocalSystem"
"SHHWSR0086","Symantec Network Access Control","Stopped","LocalSystem"
"SHHWSR0086","SNMP Service","Running","LocalSystem"
"SHHWSR0086","SNMP Trap","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0086","LANDesk(R) Software Monitoring Service","Running","LocalSystem"
"SHHWSR0086","Print Spooler","Running","LocalSystem"
"SHHWSR0086","Software Protection","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0086","SPP Notification Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0086","SSDP Discovery","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0086","Secure Socket Tunneling Protocol Service","Stopped","NT Authority\LocalService"
"SHHWSR0086","Microsoft Software Shadow Copy Provider","Stopped","LocalSystem"
"SHHWSR0086","Telephony","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0086","TPM Base Services","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0086","Remote Desktop Services","Running","NT Authority\NetworkService"
"SHHWSR0086","Thread Ordering Server","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0086","Distributed Link Tracking Client","Running","LocalSystem"
"SHHWSR0086","Windows Modules Installer","Stopped","localSystem"
"SHHWSR0086","Interactive Services Detection","Stopped","LocalSystem"
"SHHWSR0086","Remote Desktop Services UserMode Port Redirector","Running","localSystem"
"SHHWSR0086","UPnP Device Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0086","Desktop Window Manager Session Manager","Running","localSystem"
"SHHWSR0086","Credential Manager","Stopped","LocalSystem"
"SHHWSR0086","Virtual Disk","Stopped","LocalSystem"
"SHHWSR0086","VMware Tools","Running","LocalSystem"
"SHHWSR0086","VMware Snapshot Provider","Stopped","LocalSystem"
"SHHWSR0086","Symantec Private Branch Exchange","Running","LocalSystem"
"SHHWSR0086","Volume Shadow Copy","Stopped","LocalSystem"
"SHHWSR0086","Windows Time","Running","NT AUTHORITY\LocalService"
"SHHWSR0086","World Wide Web Publishing Service","Running","LocalSystem"
"SHHWSR0086","Windows Process Activation Service","Running","LocalSystem"
"SHHWSR0086","Block Level Backup Engine Service","Stopped","LocalSystem"
"SHHWSR0086","Windows Color System","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0086","Diagnostic Service Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0086","Diagnostic System Host","Stopped","LocalSystem"
"SHHWSR0086","Windows Event Collector","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0086","Problem Reports and Solutions Control Panel Support","Stopped","localSystem"
"SHHWSR0086","Windows Error Reporting Service","Stopped","localSystem"
"SHHWSR0086","WinHTTP Web Proxy Auto-Discovery Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0086","Windows Management Instrumentation","Running","localSystem"
"SHHWSR0086","Windows Remote Management (WS-Management)","Running","NT AUTHORITY\NetworkService"
"SHHWSR0086","WMI Performance Adapter","Stopped","localSystem"
"SHHWSR0086","Web Management Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0086","Portable Device Enumerator Service","Stopped","LocalSystem"
"SHHWSR0086","Windows Update","Running","LocalSystem"
"SHHWSR0086","Windows Driver Foundation - User-mode Driver Framework","Stopped","LocalSystem"
"SHHWSR0087","Application Experience","Stopped","localSystem"
"SHHWSR0087","Application Layer Gateway Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","Application Host Helper Service","Running","LocalSystem"
"SHHWSR0087","Application Identity","Stopped","NT Authority\LocalService"
"SHHWSR0087","Application Information","Stopped","LocalSystem"
"SHHWSR0087","Application Management","Stopped","LocalSystem"
"SHHWSR0087","ASP.NET State Service","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0087","Windows Audio Endpoint Builder","Stopped","LocalSystem"
"SHHWSR0087","Windows Audio","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","Base Filtering Engine","Running","NT AUTHORITY\LocalService"
"SHHWSR0087","Background Intelligent Transfer Service","Running","LocalSystem"
"SHHWSR0087","NetBackup Bare Metal Restore Boot Server","Stopped","LocalSystem"
"SHHWSR0087","Computer Browser","Stopped","LocalSystem"
"SHHWSR0087","LANDesk(R) Management Agent","Running","LocalSystem"
"SHHWSR0087","Certificate Propagation","Running","LocalSystem"
"SHHWSR0087","Microsoft .NET Framework NGEN v2.0.50727_X86","Stopped","LocalSystem"
"SHHWSR0087","Microsoft .NET Framework NGEN v2.0.50727_X64","Stopped","LocalSystem"
"SHHWSR0087","Microsoft .NET Framework NGEN v4.0.30319_X86","Stopped","LocalSystem"
"SHHWSR0087","Microsoft .NET Framework NGEN v4.0.30319_X64","Stopped","LocalSystem"
"SHHWSR0087","COM+ System Application","Stopped","LocalSystem"
"SHHWSR0087","Cryptographic Services","Running","NT Authority\NetworkService"
"SHHWSR0087","DCOM Server Process Launcher","Running","LocalSystem"
"SHHWSR0087","Disk Defragmenter","Stopped","localSystem"
"SHHWSR0087","DHCP Client","Running","NT Authority\LocalService"
"SHHWSR0087","Diagnostics Tracking Service","Running","LocalSystem"
"SHHWSR0087","DNS Client","Running","NT AUTHORITY\NetworkService"
"SHHWSR0087","Wired AutoConfig","Stopped","localSystem"
"SHHWSR0087","Diagnostic Policy Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0087","Extensible Authentication Protocol","Stopped","localSystem"
"SHHWSR0087","Encrypting File System (EFS)","Stopped","LocalSystem"
"SHHWSR0087","Windows Event Log","Running","NT AUTHORITY\LocalService"
"SHHWSR0087","COM+ Event System","Running","NT AUTHORITY\LocalService"
"SHHWSR0087","Microsoft Fibre Channel Platform Registration Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","Function Discovery Provider Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","Function Discovery Resource Publication","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","Windows Font Cache Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0087","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","NT Authority\LocalService"
"SHHWSR0087","Group Policy Client","Running","LocalSystem"
"SHHWSR0087","Human Interface Device Access","Stopped","LocalSystem"
"SHHWSR0087","Health Key and Certificate Management","Stopped","localSystem"
"SHHWSR0087","IBM Domino Diagnostics (CLotusDomino)","Running","LocalSystem"
"SHHWSR0087","IBM Domino Server (DLotusDominodata)","Running","LocalSystem"
"SHHWSR0087","Windows CardSpace","Stopped","LocalSystem"
"SHHWSR0087","IKE and AuthIP IPsec Keying Modules","Running","LocalSystem"
"SHHWSR0087","Intel Local Scheduler Service","Running","LocalSystem"
"SHHWSR0087","Intel PDS","Running","LocalSystem"
"SHHWSR0087","PnP-X IP Bus Enumerator","Stopped","LocalSystem"
"SHHWSR0087","IP Helper","Running","LocalSystem"
"SHHWSR0087","CNG Key Isolation","Stopped","LocalSystem"
"SHHWSR0087","KtmRm for Distributed Transaction Coordinator","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0087","LANDesk Policy Invoker","Running","LocalSystem"
"SHHWSR0087","LANDesk Targeted Multicast","Running","LocalSystem"
"SHHWSR0087","Server","Running","LocalSystem"
"SHHWSR0087","Workstation","Running","NT AUTHORITY\NetworkService"
"SHHWSR0087","LiveUpdate","Stopped","LocalSystem"
"SHHWSR0087","Link-Layer Topology Discovery Mapper","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","TCP/IP NetBIOS Helper","Running","NT AUTHORITY\LocalService"
"SHHWSR0087","Multimedia Class Scheduler","Stopped","LocalSystem"
"SHHWSR0087","Miss Marple Inventory Agent","Running","LocalSystem"
"SHHWSR0087","Miss Marple Updater","Running","LocalSystem"
"SHHWSR0087","Windows Firewall","Running","NT Authority\LocalService"
"SHHWSR0087","Distributed Transaction Coordinator","Running","NT AUTHORITY\NetworkService"
"SHHWSR0087","Microsoft iSCSI Initiator Service","Stopped","LocalSystem"
"SHHWSR0087","Windows Installer","Stopped","LocalSystem"
"SHHWSR0087","NetBackup Deduplication Multi-Threaded Agent","Running","LocalSystem"
"SHHWSR0087","Network Access Protection Agent","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0087","NetBackup BMR MTFTP Service","Stopped","LocalSystem"
"SHHWSR0087","NetBackup BMR PXE Service","Stopped","LocalSystem"
"SHHWSR0087","NetBackup Client Service","Running","LocalSystem"
"SHHWSR0087","NetBackup Discovery Framework","Running","LocalSystem"
"SHHWSR0087","NetBackup Legacy Client Service","Running","LocalSystem"
"SHHWSR0087","NetBackup Legacy Network Service","Running","LocalSystem"
"SHHWSR0087","NetBackup Proxy Service","Stopped","LocalSystem"
"SHHWSR0087","NetBackup SAN Client Fibre Transport Service","Stopped","LocalSystem"
"SHHWSR0087","Netlogon","Running","LocalSystem"
"SHHWSR0087","Network Connections","Running","LocalSystem"
"SHHWSR0087","Net.Msmq Listener Adapter","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0087","Net.Pipe Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0087","Network List Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0087","Net.Tcp Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0087","Net.Tcp Port Sharing Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0087","Network Location Awareness","Running","NT AUTHORITY\NetworkService"
"SHHWSR0087","Network Store Interface Service","Running","NT Authority\LocalService"
"SHHWSR0087","Performance Counter DLL Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","Performance Logs & Alerts","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","Plug and Play","Running","LocalSystem"
"SHHWSR0087","IPsec Policy Agent","Running","NT Authority\NetworkService"
"SHHWSR0087","Power","Running","LocalSystem"
"SHHWSR0087","User Profile Service","Running","LocalSystem"
"SHHWSR0087","Protected Storage","Stopped","LocalSystem"
"SHHWSR0087","Remote Access Auto Connection Manager","Stopped","localSystem"
"SHHWSR0087","Remote Access Connection Manager","Stopped","localSystem"
"SHHWSR0087","Routing and Remote Access","Stopped","localSystem"
"SHHWSR0087","Remote Registry","Running","NT AUTHORITY\LocalService"
"SHHWSR0087","RPC Endpoint Mapper","Running","NT AUTHORITY\NetworkService"
"SHHWSR0087","Remote Procedure Call (RPC) Locator","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0087","Remote Procedure Call (RPC)","Running","NT AUTHORITY\NetworkService"
"SHHWSR0087","Resultant Set of Policy Provider","Stopped","LocalSystem"
"SHHWSR0087","Special Administration Console Helper","Stopped","LocalSystem"
"SHHWSR0087","Security Accounts Manager","Running","LocalSystem"
"SHHWSR0087","Smart Card","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","Task Scheduler","Running","LocalSystem"
"SHHWSR0087","Smart Card Removal Policy","Stopped","LocalSystem"
"SHHWSR0087","Secondary Logon","Stopped","LocalSystem"
"SHHWSR0087","System Event Notification Service","Running","LocalSystem"
"SHHWSR0087","Symantec Endpoint Protection","Running","LocalSystem"
"SHHWSR0087","Remote Desktop Configuration","Running","localSystem"
"SHHWSR0087","Internet Connection Sharing (ICS)","Stopped","LocalSystem"
"SHHWSR0087","Shell Hardware Detection","Running","LocalSystem"
"SHHWSR0087","Symantec Management Client","Running","LocalSystem"
"SHHWSR0087","Symantec Network Access Control","Stopped","LocalSystem"
"SHHWSR0087","SNMP Service","Running","LocalSystem"
"SHHWSR0087","SNMP Trap","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","LANDesk(R) Software Monitoring Service","Running","LocalSystem"
"SHHWSR0087","Print Spooler","Running","LocalSystem"
"SHHWSR0087","Software Protection","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0087","SPP Notification Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","SSDP Discovery","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","Secure Socket Tunneling Protocol Service","Stopped","NT Authority\LocalService"
"SHHWSR0087","Microsoft Software Shadow Copy Provider","Stopped","LocalSystem"
"SHHWSR0087","Telephony","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0087","TPM Base Services","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","Remote Desktop Services","Running","NT Authority\NetworkService"
"SHHWSR0087","Thread Ordering Server","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","Distributed Link Tracking Client","Running","LocalSystem"
"SHHWSR0087","Windows Modules Installer","Running","localSystem"
"SHHWSR0087","Interactive Services Detection","Stopped","LocalSystem"
"SHHWSR0087","Remote Desktop Services UserMode Port Redirector","Running","localSystem"
"SHHWSR0087","UPnP Device Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","Desktop Window Manager Session Manager","Running","localSystem"
"SHHWSR0087","Credential Manager","Stopped","LocalSystem"
"SHHWSR0087","Virtual Disk","Stopped","LocalSystem"
"SHHWSR0087","VMware Tools","Running","LocalSystem"
"SHHWSR0087","VMware Snapshot Provider","Stopped","LocalSystem"
"SHHWSR0087","Symantec Private Branch Exchange","Running","LocalSystem"
"SHHWSR0087","Volume Shadow Copy","Stopped","LocalSystem"
"SHHWSR0087","Windows Time","Running","NT AUTHORITY\LocalService"
"SHHWSR0087","Windows Process Activation Service","Running","LocalSystem"
"SHHWSR0087","Block Level Backup Engine Service","Stopped","LocalSystem"
"SHHWSR0087","Windows Color System","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","Diagnostic Service Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0087","Diagnostic System Host","Stopped","LocalSystem"
